#
# Transition date estimate for umichbiological2
#
# Site: umichbiological2
# Veg Type: DB
# ROI ID Number: 0001
# Aggregation period: 3
# Year min: 2009
# Year max: 2013
# Final Processing Date: 2017-04-18
# Final Processing Time: 19:09:49
# Spline RMSE gcc_mean: 0.00235
# Spline RMSE gcc_50: 0.00229
# Spline RMSE gcc_75: 0.00216
# Spline RMSE gcc_90: 0.00201
#
sitename,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
umichbiological2,DB,0001,rising,gcc_90,2009-05-09,2009-05-13,2009-05-20,2009-05-07,2009-05-12,2009-05-18,2009-05-11,2009-05-15,2009-05-21,0.3807,0.38714,0.40245,0.37576,0.42794
umichbiological2,DB,0001,rising,gcc_90,2010-04-17,2010-04-25,2010-05-06,2010-04-04,2010-04-24,2010-05-03,2010-04-21,2010-04-28,2010-05-07,0.38998,0.39721,0.41393,0.38441,0.44084
umichbiological2,DB,0001,rising,gcc_90,2011-05-09,2011-05-13,2011-05-18,2011-05-07,2011-05-12,2011-05-17,2011-05-11,2011-05-15,2011-05-19,0.39346,0.40076,0.4139,0.38926,0.43654
umichbiological2,DB,0001,rising,gcc_90,2012-05-02,2012-05-06,2012-05-11,2012-04-30,2012-05-05,2012-05-09,2012-05-04,2012-05-07,2012-05-12,0.39547,0.4026,0.41871,0.3908,0.44209
umichbiological2,DB,0001,rising,gcc_90,2013-05-04,2013-05-10,2013-05-17,2013-05-02,2013-05-09,2013-05-15,2013-05-07,2013-05-12,2013-05-18,0.39626,0.40437,0.4189,0.39119,0.44497
umichbiological2,DB,0001,rising,gcc_75,2009-05-08,2009-05-13,2009-05-20,2009-05-06,2009-05-12,2009-05-18,2009-05-11,2009-05-15,2009-05-21,0.37865,0.38616,0.40108,0.37405,0.42601
umichbiological2,DB,0001,rising,gcc_75,2010-04-16,2010-04-25,2010-05-06,2010-03-28,2010-04-24,2010-05-03,2010-04-20,2010-04-28,2010-05-07,0.38775,0.39483,0.41017,0.38238,0.4365
umichbiological2,DB,0001,rising,gcc_75,2011-05-10,2011-05-13,2011-05-19,2011-05-08,2011-05-12,2011-05-17,2011-05-12,2011-05-15,2011-05-20,0.3922,0.39775,0.41317,0.38768,0.43398
umichbiological2,DB,0001,rising,gcc_75,2012-05-03,2012-05-06,2012-05-11,2012-04-30,2012-05-05,2012-05-09,2012-05-05,2012-05-08,2012-05-12,0.39445,0.40005,0.41531,0.38967,0.43844
umichbiological2,DB,0001,rising,gcc_75,2013-05-04,2013-05-09,2013-05-17,2013-05-01,2013-05-08,2013-05-15,2013-05-06,2013-05-11,2013-05-18,0.39467,0.40092,0.41631,0.38952,0.44103
