#
# Transition date estimate for upperbuffalo
#
# Site: upperbuffalo
# Veg Type: DB
# ROI ID Number: 0004
# Aggregation period: 3
# Year min: 2013
# Year max: 2013
# Final Processing Date: 2017-04-18
# Final Processing Time: 19:12:01
# Spline RMSE gcc_mean: 0.00374
# Spline RMSE gcc_50: 0.00483
# Spline RMSE gcc_75: 0.00514
# Spline RMSE gcc_90: 0.00515
#
sitename,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
upperbuffalo,DB,0004,rising,gcc_90,2013-04-11,2013-04-18,2013-04-26,2013-04-08,2013-04-16,2013-04-23,2013-04-15,2013-04-20,2013-04-27,0.31836,0.32642,0.34135,0.31376,0.36658
upperbuffalo,DB,0004,rising,gcc_75,2013-04-10,2013-04-17,2013-04-24,2013-04-06,2013-04-14,2013-04-21,2013-04-14,2013-04-20,2013-04-26,0.31555,0.32232,0.33548,0.31147,0.35736
upperbuffalo,DB,0004,rising,gcc_50,2013-04-08,2013-04-15,2013-04-23,2013-04-01,2013-04-12,2013-04-20,2013-04-13,2013-04-19,2013-04-26,0.31002,0.31556,0.32519,0.30695,0.34334
upperbuffalo,DB,0004,rising,gcc_mean,2013-04-11,2013-04-15,2013-04-24,2013-04-08,2013-04-13,2013-04-21,2013-04-14,2013-04-19,2013-04-27,0.31029,0.31546,0.32627,0.30687,0.34534
upperbuffalo,DB,0004,falling,gcc_90,2013-10-31,2013-10-25,2013-10-09,2013-11-01,2013-10-28,2013-10-16,2013-10-28,2013-10-22,2013-08-19,0.31916,0.32727,0.33834,0.31625,0.36039
upperbuffalo,DB,0004,falling,gcc_75,2013-10-31,2013-10-25,2013-10-12,2013-11-02,2013-10-28,2013-10-18,2013-10-28,2013-10-21,2013-08-16,0.31586,0.32259,0.33285,0.31292,0.35232
upperbuffalo,DB,0004,falling,gcc_50,2013-10-31,2013-10-27,2013-10-17,2013-11-02,2013-10-30,2013-10-21,2013-10-27,2013-10-22,2013-10-13,0.30948,0.31429,0.32348,0.30714,0.3384
upperbuffalo,DB,0004,falling,gcc_mean,2013-11-01,2013-10-29,2013-10-20,2013-11-03,2013-10-30,2013-10-23,2013-10-29,2013-10-25,2013-10-15,0.30807,0.31263,0.32336,0.30512,0.3409
